2023,64,6,23.3,3.4,13.3,96,22,62,.77,16.65,0,18.5,9.6,13.8,13.3,12.9,13.1,.7,.1,224,56,3.9,3.5,3,2.5,.86,4.8
2023,65,6,23.5,7.9,15.2,84,20,52,.98,17.99,0,20.2,11.1,15.3,13.9,13.3,13.5,1.4,.5,208,58,4.9,4.1,3.7,3.3,.82,4.1
2023,66,6,24.6,10.1,16.2,81,19,48,1.09,16.67,0,21.3,13.4,16.7,14.6,13.9,14.2,.9,.2,216,56,4.6,5.1,3.2,3,.82,4.1
2023,67,6,24.5,4.5,14.4,88,16,48,1.09,20.68,0,21.5,11.5,16.2,14.8,14.4,14.7,1.2,.7,273,41,6.9,4.1,4.4,3.4,.69,1.7
2023,68,6,23.5,4.2,14,81,15,45,1.05,17.76,0,20.3,11.6,15.9,15,14.6,14.9,.7,.4,89,42,4,3.7,3.4,2.7,.66,1.1
2023,69,6,27.2,4.8,16.5,87,12,45,1.32,19.25,0,21.8,11.9,16.6,15.1,14.7,14.9,1.2,.5,239,48,5.2,5.3,4.4,3.6,.73,2.5
2023,70,6,25.2,13.7,19.8,68,39,48,1.26,13.75,0,21,15.3,18.1,15.7,15.1,15.4,2.5,1.3,220,55,8.6,6.7,3.3,3.9,1.1,8.4
2023,71,6,26.7,12.9,20,78,19,42,1.49,21.67,0,23.1,15.3,18.9,16.2,15.7,15.9,2.6,2.1,261,35,9.7,7,5.7,5,.92,5.8
2023,72,6,26.1,10.7,17.8,68,18,42,1.34,21.32,0,23.5,14.8,18.8,16.6,16.2,16.3,2,1.1,223,51,8.7,6,5,4.5,.8,3.8
2023,73,6,27.1,6.4,17.9,82,17,44,1.35,17.75,0,23.2,14.4,18.7,16.8,16.4,16.6,1,.3,119,51,5.5,5.5,3.8,3.3,.83,4.3
2023,74,6,18.2,12.7,15.2,100,53,75,.44,6.08,11.4,18.8,15.6,17.1,17,16.7,16.8,1.8,.7,118,59,7.3,2.7,.7,1.8,1.29,10.7
2023,75,6,21.5,9.7,15.2,100,35,76,.51,19.27,.3,20.1,13.4,16.5,16.7,16.1,16.4,1.6,.8,267,53,6.6,3.5,3.6,3.1,1.26,10.4
2023,76,6,22.3,6.3,14.4,99,24,62,.78,21.05,0,21.4,12.2,16.5,16.4,16,16.2,1,.7,326,28,6.3,3.4,4.3,3.2,.94,6.1
2023,77,6,23.1,6,15.2,83,15,47,1.07,22.18,0,21.5,11.9,16.5,16.4,15.9,16.2,1.9,1.5,50,31,7.9,3.6,5.2,4,.74,2.7
2023,78,6,23,12.2,16.7,65,21,39,1.2,13.52,0,19.7,13.9,16.5,16.4,16,16.2,3.7,3.2,87,28,10.6,4.9,4.1,4.9,.74,2.7
2023,79,6,24.3,11.2,17.5,68,28,44,1.2,17.85,0,21.3,13.5,17.3,16.3,16,16.1,2.7,1,219,59,7.9,5.2,4.6,4.5,.87,5
2023,80,6,20.9,15.9,17.7,73,40,58,.87,4.5,0,17.9,16.2,16.9,16.5,16.3,16.4,4.5,3.2,201,42,12.1,5.6,1.7,3.5,1.16,9.1
2023,81,6,19.3,10.3,15.2,92,29,61,.7,13.8,0,19.8,15.6,16.9,16.4,16.2,16.3,3.3,2.1,219,44,13.3,2.6,2.6,3.2,1.04,7.5
2023,82,6,20.6,5.7,13.8,94,22,52,.89,23.32,0,22.1,12.8,17.1,16.5,16,16.3,1.5,1.2,277,23,8.2,2.5,4.9,3.6,.75,2.9
2023,83,6,20.2,8.7,14.1,63,23,42,1,23.65,0,21.5,13.6,17.2,16.6,16.2,16.4,2.5,2.3,264,17,9.7,2.8,5.2,4.4,.65,.9
2023,84,6,21.8,4.4,13.9,75,16,37,1.14,23.93,0,22.6,12.3,17.1,16.7,16.1,16.4,1.4,.9,271,38,7.3,2.9,5.2,3.9,.53,-1.9
2023,85,6,21.4,5.2,14.1,57,12,29,1.26,24.42,0,22.3,13,17.4,16.7,16.3,16.5,1.6,1.3,284,26,8.4,2.8,5.7,4.2,.42,-5
2023,86,6,22.8,4.2,13.9,54,5,25,1.35,24.91,0,22.1,12.7,17.1,16.8,16.3,16.6,1.7,1.5,4,19,8,3.3,5.8,4.5,.34,-7.8
2023,87,6,26.7,3.5,16.1,57,8,24,1.61,24.64,0,23.9,12.5,17.9,16.8,16.3,16.6,1.2,.6,248,46,7.1,4.9,5.8,4.3,.39,-6
2023,88,6,28.8,4.7,18.3,57,7,23,1.87,25,0,24.4,14,19.1,17.2,16.7,16.9,2.3,1.6,204,40,9.7,6,6.8,5.9,.42,-5
2023,89,6,19.2,10.1,14.6,77,23,39,1.05,18.87,1.8,20.2,15.7,17.8,17.5,17.2,17.4,3.9,3.3,246,31,11,2.5,4.6,4.9,.62,.2
2023,90,6,22.1,4.6,13.9,72,14,39,1.12,24.57,0,23.1,12.4,17.5,17.4,16.7,17,1.2,.5,26,48,6.4,3.1,4.9,3.9,.55,-1.4
2023,91,6,28.3,3.1,16.4,73,7,32,1.58,23.5,0,24.1,13.2,18.3,17.2,16.8,17,1.2,.6,298,45,5.6,5.6,5.6,4.4,.49,-3
2023,92,6,29.1,9.4,18.3,42,10,25,1.79,25.71,0,25.6,14.7,19.8,17.7,17.2,17.4,1.7,1.2,176,39,5.3,7.1,6.2,5.4,.47,-3.6
2023,93,6,28.2,8.4,18.8,49,11,22,1.87,25.48,0,21.7,15.5,18.3,18,17.7,17.8,4.6,3.6,242,37,15.1,6.4,8.3,7.9,.44,-4.4
2023,94,6,16.8,4.3,11.6,38,6,17,1.18,26.15,0,15.7,10.7,13.1,17.9,16.7,17.3,3.6,3.4,283,17,12.5,1,7,5.3,.21,-13.8
2023,95,6,20.2,-.6,10.9,59,8,24,1.16,25.89,0,17.4,7.8,12.4,16.7,15.4,15.9,1.2,.9,342,29,7,2,5.3,3.9,.26,-11.2
2023,96,6,26.6,2.1,14.9,59,6,24,1.54,21.99,0,19.7,9.4,14.4,15.7,15.1,15.4,1.1,.5,324,45,5.2,4.7,5.2,4.1,.35,-7.4
2023,97,6,29.8,5.5,17.7,54,8,24,1.81,23.56,0,22.3,11.5,16.7,15.9,15.4,15.6,1,.3,304,54,5.3,6.6,5.3,4.4,.43,-4.7
2023,98,6,29.8,8.7,19.3,51,7,23,1.98,24.19,0,23.5,13.1,18.2,16.5,15.9,16.1,1.4,.1,222,68,6.1,7.3,5.6,5.1,.44,-4.4
2023,99,6,32.5,7.5,21.1,66,7,25,2.23,26.21,0,25.5,14.5,19.8,17.1,16.5,16.7,1,.2,319,58,5.6,8,6.2,4.9,.53,-1.9
2023,100,6,37.8,9.4,24.3,62,5,23,2.86,26.44,0,26.9,15.9,21.2,17.8,17.1,17.4,1.3,.3,37,63,6.7,9.6,7.1,6,.57,-1
2023,101,6,37.3,12.4,25.5,64,8,23,2.93,26,0,28,17.5,22.5,18.6,17.8,18.2,1.5,.8,247,52,7.9,10.3,7.2,6.2,.65,.9
2023,102,6,35.4,16.3,25.1,34,5,17,2.87,22.44,0,25.9,18.5,22.3,19.1,18.6,18.8,3.1,2.3,201,40,10,11.8,7.7,8.1,.5,-2.7
2023,103,6,29.4,16.1,22.6,37,14,22,2.19,22.72,0,25.9,18.8,22,19.3,19,19.1,3.7,2.4,213,48,10,10,7.6,7.5,.61,0
